"id","age","sex","y"
"1362","72","1","1"
"1363","32","1","0"
"1364","41","1","0"
"1365","32","2","1"
"1366","74","1","1"
"1367","75","2","1"
"1368","74","1","0"
"1369","64","1","0"
"1370","76","1","0"
"1371","48","1","0"
"1372","52","1","1"
"1373","36","2","0"
"1374","60","2","1"
"1375","53","1","0"
"1376","64","1","1"
"1377","23","1","0"
"1378","79","1","1"
"1379","71","2","1"
"1380","36","2","1"
"1381","62","1","1"
"1382","67","2","1"
"1383","66","2","1"
"1384","51","1","0"
"1385","35","2","1"
"1386","58","1","1"
"1387","48","2","1"
"1388","44","2","0"
"1389","54","2","1"
"1390","60","2","1"
"1391","56","1","0"
"1392","80","2","1"
"1393","33","2","0"
"1394","22","2","0"
"1395","49","1","0"
"1396","40","1","1"
"1397","34","2","0"
"1398","27","2","0"
"1399","70","1","1"
"1400","70","1","0"
"1401","63","1","1"
"1402","26","1","0"
"1403","36","1","1"
"1404","21","1","1"
"1405","37","2","1"
"1406","41","2","1"
"1407","71","1","1"
"1408","36","1","0"
"1409","65","2","1"
"1410","76","1","0"
"1411","48","1","1"
"1412","50","2","0"
"1413","24","1","0"
"1414","69","2","1"
"1415","74","2","1"
"1416","26","2","1"
"1417","62","1","1"
"1418","33","2","0"
"1419","79","2","1"
"1420","36","2","0"
"1421","42","1","1"
"1422","79","1","0"
"1423","70","2","1"
"1424","35","1","0"
"1425","62","2","1"
"1426","66","1","1"
"1427","62","1","0"
"1428","32","2","1"
"1429","74","1","1"
"1430","73","2","1"
"1431","62","1","1"
"1432","71","2","1"
"1433","32","1","0"
"1434","43","1","0"
"1435","38","2","1"
"1436","39","1","0"
"1437","63","1","1"
"1438","59","1","1"
"1439","24","2","1"
"1440","42","1","0"
"1441","56","2","1"
"1442","74","2","1"
"1443","63","1","1"
"1444","72","2","1"
"1445","30","2","0"
"1446","34","2","1"
"1447","58","1","1"
"1448","51","2","1"
"1449","59","2","0"
"1450","60","1","0"
"1451","43","2","1"
"1452","72","2","1"
"1453","34","2","1"
"1454","49","2","0"
"1455","65","2","1"
"1456","39","2","1"
"1457","37","2","1"
"1458","46","2","0"
"1459","38","1","0"
"1460","34","2","1"
"1461","33","1","1"
"1462","44","1","0"
"1463","38","1","0"
"1464","40","2","1"
"1465","65","1","0"
"1466","64","2","1"
"1467","46","2","1"
"1468","78","2","1"
"1469","51","1","1"
"1470","61","1","1"
"1471","70","1","1"
"1472","27","1","0"
"1473","25","2","1"
"1474","24","1","0"
"1475","79","1","1"
"1476","70","2","1"
"1477","30","1","0"
"1478","36","2","1"
"1479","70","1","1"
"1480","45","2","0"
"1481","52","2","1"
"1482","46","2","1"
"1483","54","2","0"
"1484","51","1","1"
"1485","70","1","0"
"1486","59","1","1"
"1487","64","2","1"
"1488","64","2","1"
"1489","48","2","0"
"1490","27","2","0"
"1491","27","2","0"
"1492","34","1","0"
"1493","68","2","1"
"1494","39","2","1"
"1495","30","1","0"
"1496","72","1","0"
"1497","73","1","1"
"1498","69","1","0"
"1499","46","2","0"
"1500","59","2","1"
"1501","79","2","1"
"1502","76","2","1"
"1503","66","1","0"
"1504","80","2","1"
"1505","61","2","1"
"1506","47","2","0"
"1507","30","1","0"
"1508","46","2","1"
"1509","60","2","0"
"1510","22","2","0"
"1511","29","2","1"
"1512","57","2","1"
"1513","59","1","0"
"1514","43","1","0"
"1515","78","2","1"
"1516","61","1","1"
"1517","49","2","0"
"1518","43","1","0"
"1519","48","2","1"
"1520","31","2","0"
"1521","48","1","0"
"1522","65","1","0"
"1523","45","2","0"
"1524","67","2","1"
"1525","62","1","1"
"1526","28","1","0"
"1527","50","2","0"
"1528","29","2","1"
"1529","34","1","0"
"1530","60","1","1"
"1531","59","1","1"
"1532","36","1","1"
"1533","40","1","0"
"1534","72","1","1"
"1535","40","2","0"
"1536","25","2","0"
"1537","40","1","0"
"1538","45","1","0"
"1539","24","2","1"
"1540","25","2","0"
"1541","32","1","1"
"1542","65","1","0"
"1543","29","1","0"
"1544","47","1","1"
"1545","68","1","0"
"1546","58","1","1"
"1547","68","2","1"
"1548","25","2","1"
"1549","76","1","0"
"1550","48","1","0"
"1551","50","2","1"
"1552","27","1","0"
"1553","22","1","1"
"1554","68","1","0"
"1555","75","2","1"
"1556","31","1","0"
"1557","27","2","0"
"1558","23","1","0"
"1559","70","2","1"
"1560","23","2","0"
"1561","61","2","1"
"1562","41","2","0"
"1563","57","2","1"
"1564","25","1","0"
"1565","51","1","0"
"1566","41","1","0"
"1567","31","1","0"
"1568","71","2","1"
"1569","64","2","1"
"1570","25","1","0"
"1571","31","2","1"
"1572","59","1","0"
"1573","62","2","1"
"1574","52","2","1"
"1575","56","2","1"
"1576","42","2","0"
"1577","79","1","1"
"1578","71","1","1"
"1579","37","2","0"
"1580","72","1","0"
"1581","51","2","1"
"1582","76","2","1"
"1583","27","2","1"
"1584","65","1","0"
"1585","45","2","0"
"1586","68","2","1"
"1587","66","2","1"
"1588","47","2","1"
"1589","75","2","1"
"1590","36","1","0"
"1591","51","2","1"
"1592","67","1","0"
"1593","43","2","1"
"1594","51","2","1"
"1595","48","2","0"
"1596","65","1","1"
"1597","42","1","0"
"1598","52","2","1"
"1599","53","1","1"
"1600","30","2","1"
"1601","30","1","0"
"1602","41","2","1"
"1603","31","1","0"
"1604","72","2","1"
"1605","69","1","0"
"1606","50","2","1"
"1607","22","1","1"
"1608","58","1","1"
"1609","24","2","1"
"1610","42","1","0"
"1611","57","1","0"
"1612","22","2","0"
"1613","37","1","0"
"1614","40","2","0"
"1615","66","2","1"
"1616","73","1","1"
"1617","26","2","1"
"1618","66","2","1"
"1619","55","1","1"
"1620","56","2","1"
"1621","36","1","0"
"1622","48","2","1"
"1623","53","1","0"
"1624","41","2","0"
"1625","27","2","0"
"1626","48","1","1"
"1627","79","1","1"
"1628","53","1","0"
"1629","64","1","0"
"1630","24","2","0"
"1631","24","1","0"
"1632","29","2","0"
"1633","53","1","1"
"1634","36","2","0"
"1635","59","2","1"
"1636","48","1","0"
"1637","45","1","0"
"1638","57","1","1"
"1639","69","2","1"
"1640","36","2","1"
"1641","70","2","1"
"1642","46","1","0"
"1643","56","1","1"
"1644","62","1","0"
"1645","64","2","0"
"1646","52","2","1"
"1647","46","2","1"
"1648","56","1","1"
"1649","59","2","1"
"1650","47","1","0"
"1651","39","2","1"
"1652","34","1","0"
"1653","29","2","1"
"1654","22","2","0"
"1655","64","2","1"
"1656","54","1","1"
"1657","58","1","0"
"1658","49","1","0"
"1659","47","1","0"
"1660","69","1","0"
"1661","64","1","0"
"1662","33","1","0"
"1663","71","1","1"
"1664","58","2","1"
"1665","55","2","1"
"1666","79","1","0"
"1667","31","1","0"
"1668","76","1","0"
"1669","29","2","1"
"1670","71","1","1"
"1671","73","2","1"
"1672","73","1","1"
"1673","63","1","1"
"1674","78","1","0"
"1675","60","1","0"
"1676","47","1","0"
"1677","34","2","1"
"1678","64","1","1"
"1679","23","2","1"
"1680","79","1","1"
"1681","70","1","1"
"1682","33","2","1"
"1683","51","2","0"
"1684","77","1","1"
"1685","34","2","1"
"1686","35","1","0"
"1687","52","1","1"
"1688","74","1","1"
"1689","77","1","1"
"1690","21","1","0"
"1691","33","2","1"
"1692","78","2","1"
"1693","36","1","0"
"1694","42","2","1"
"1695","22","1","0"
"1696","22","1","1"
"1697","22","1","0"
"1698","24","2","1"
"1699","32","2","0"
"1700","67","1","1"
"1701","40","1","0"
"1702","37","1","1"
"1703","45","1","0"
"1704","32","2","1"
"1705","64","1","1"
"1706","28","2","0"
"1707","42","1","0"
"1708","47","2","1"
"1709","29","2","1"
"1710","44","2","1"
"1711","51","2","1"
"1712","43","1","0"
"1713","41","1","0"
"1714","55","2","1"
"1715","74","1","0"
"1716","63","1","0"
"1717","72","2","1"
"1718","31","2","0"
"1719","38","1","1"
"1720","76","2","1"
"1721","67","2","1"
"1722","27","1","0"
"1723","33","1","0"
"1724","63","1","1"
"1725","74","2","1"
"1726","45","2","0"
"1727","40","2","0"
"1728","45","2","0"
"1729","25","2","1"
"1730","26","2","1"
"1731","37","1","0"
"1732","25","1","0"
"1733","52","1","0"
"1734","46","1","0"
"1735","52","1","0"
"1736","42","1","1"
"1737","36","2","1"
"1738","30","1","0"
"1739","79","1","1"
"1740","49","1","0"
"1741","46","1","1"
"1742","64","1","1"
"1743","41","2","0"
"1744","53","1","1"
"1745","61","2","1"
"1746","66","1","0"
"1747","67","2","1"
"1748","55","2","1"
"1749","56","2","1"
"1750","33","2","1"
"1751","34","2","0"
"1752","50","2","0"
"1753","68","1","0"
"1754","50","1","0"
"1755","24","1","0"
"1756","68","1","1"
"1757","72","2","1"
"1758","74","1","0"
"1759","77","1","0"
"1760","80","1","1"
"1761","30","1","0"
"1762","66","1","0"
"1763","44","1","0"
"1764","58","2","1"
"1765","21","2","0"
"1766","28","2","0"
"1767","56","2","1"
"1768","56","1","0"
"1769","34","2","1"
"1770","39","2","1"
"1771","72","1","1"
"1772","44","1","0"
"1773","43","2","1"
"1774","61","2","1"
"1775","38","2","0"
"1776","43","2","1"
"1777","22","1","0"
"1778","79","1","1"
"1779","72","2","1"
"1780","44","2","0"
"1781","39","2","0"
"1782","44","1","0"
"1783","24","1","0"
"1784","23","1","0"
"1785","24","2","0"
"1786","29","2","0"
"1787","52","1","0"
"1788","35","1","1"
"1789","57","1","1"
"1790","39","2","0"
"1791","63","2","1"
"1792","60","1","0"
"1793","31","1","0"
"1794","74","1","1"
"1795","75","1","1"
"1796","76","2","1"
"1797","75","1","1"
"1798","65","1","1"
"1799","23","1","0"
"1800","73","1","0"
"1801","41","1","0"
"1802","25","1","0"
"1803","38","2","0"
"1804","38","2","0"
"1805","52","1","0"
"1806","68","1","1"
"1807","42","1","1"
"1808","46","1","0"
"1809","25","1","0"
"1810","26","1","0"
"1811","31","2","1"
"1812","57","1","0"
"1813","53","1","0"
"1814","72","2","1"
"1815","62","1","1"
"1816","72","1","0"
"1817","37","2","1"
"1818","65","1","1"
"1819","74","2","1"
"1820","37","2","0"
"1821","61","2","1"
"1822","53","2","1"
"1823","60","2","1"
"1824","62","1","0"
"1825","49","2","1"
"1826","39","2","1"
"1827","27","1","0"
"1828","57","2","1"
"1829","66","1","1"
"1830","79","1","1"
"1831","55","2","1"
"1832","79","1","1"
"1833","29","1","1"
"1834","67","2","1"
"1835","49","1","0"
"1836","25","1","0"
"1837","73","2","0"
"1838","32","1","0"
"1839","37","1","1"
"1840","71","2","1"
"1841","43","1","0"
"1842","40","2","0"
"1843","52","2","1"
"1844","61","2","1"
"1845","68","2","1"
"1846","76","2","1"
"1847","39","1","0"
"1848","65","1","1"
"1849","67","2","1"
"1850","60","1","0"
"1851","79","2","1"
"1852","76","1","1"
"1853","62","1","1"
"1854","60","2","1"
"1855","33","1","0"
"1856","24","2","1"
"1857","59","1","1"
"1858","26","2","0"
"1859","49","2","0"
"1860","30","2","0"
"1861","38","2","0"
"1862","22","1","1"
"1863","35","2","1"
"1864","28","2","0"
"1865","73","2","1"
"1866","26","2","1"
"1867","64","1","0"
"1868","46","1","0"
"1869","75","2","1"
"1870","37","1","1"
"1871","60","1","1"
"1872","49","1","0"
"1873","44","2","1"
"1874","51","1","1"
"1875","46","1","0"
"1876","52","1","0"
"1877","45","1","0"
"1878","47","1","1"
"1879","80","2","1"
"1880","59","1","1"
"1881","35","2","0"
"1882","35","1","0"
"1883","49","2","1"
"1884","62","2","1"
"1885","23","1","0"
"1886","26","1","0"
"1887","41","2","1"
"1888","47","1","0"
"1889","33","1","0"
"1890","59","2","1"
"1891","58","1","0"
"1892","34","1","1"
"1893","33","2","0"
"1894","41","1","1"
"1895","29","1","0"
"1896","57","2","0"
"1897","60","2","1"
"1898","48","2","0"
"1899","41","2","1"
"1900","40","2","1"
"1901","56","2","1"
"1902","80","2","1"
"1903","34","2","1"
"1904","25","1","0"
"1905","63","2","1"
"1906","40","2","0"
"1907","52","1","0"
"1908","57","1","1"
"1909","49","2","1"
"1910","55","1","0"
"1911","48","2","0"
"1912","52","2","1"
"1913","38","2","0"
"1914","70","2","1"
"1915","41","1","1"
"1916","30","2","0"
"1917","65","2","1"
"1918","38","2","1"
"1919","33","2","1"
"1920","30","1","0"
"1921","30","2","0"
"1922","40","1","0"
"1923","28","1","0"
"1924","58","2","1"
"1925","67","1","1"
"1926","24","1","0"
"1927","75","2","1"
"1928","43","1","0"
"1929","31","1","1"
"1930","62","2","1"
"1931","78","2","1"
"1932","68","2","1"
"1933","23","2","1"
"1934","66","2","1"
"1935","65","2","1"
"1936","45","2","1"
"1937","70","2","1"
"1938","74","1","1"
"1939","24","2","0"
"1940","52","2","1"
"1941","47","1","0"
"1942","62","1","1"
"1943","27","1","0"
"1944","45","1","0"
"1945","65","1","0"
"1946","51","1","0"
"1947","38","1","0"
"1948","75","2","1"
"1949","62","1","0"
"1950","63","2","1"
"1951","52","1","0"
"1952","47","2","1"
"1953","60","2","0"
"1954","78","1","0"
"1955","73","1","0"
"1956","49","1","0"
"1957","64","2","1"
"1958","36","1","1"
"1959","23","1","0"
"1960","47","1","1"
"1961","26","1","0"
"1962","27","1","1"
"1963","37","1","0"
"1964","22","2","0"
"1965","38","1","0"
"1966","43","1","1"
"1967","22","2","1"
"1968","78","2","1"
"1969","65","1","0"
"1970","73","1","1"
"1971","29","2","1"
"1972","23","2","1"
"1973","66","2","1"
"1974","64","2","1"
"1975","42","2","0"
"1976","54","2","1"
"1977","64","2","1"
"1978","77","2","1"
"1979","57","2","0"
"1980","30","1","0"
"1981","77","1","0"
"1982","37","1","0"
"1983","53","2","1"
"1984","72","2","1"
"1985","64","2","1"
"1986","23","1","0"
"1987","22","1","0"
"1988","76","2","1"
"1989","59","1","1"
"1990","46","1","1"
"1991","30","1","0"
"1992","50","1","0"
"1993","22","1","0"
"1994","57","1","1"
"1995","80","1","1"
"1996","29","1","0"
"1997","63","2","1"
"1998","31","2","1"
"1999","64","2","1"
"2000","26","1","0"
"2001","38","1","0"
"2002","31","2","1"
"2003","77","2","1"
"2004","37","1","0"
"2005","51","2","0"
"2006","62","1","1"
"2007","78","1","1"
"2008","66","2","1"
"2009","76","1","0"
"2010","41","1","0"
"2011","73","1","1"
"2012","46","2","1"
"2013","48","2","1"
"2014","79","1","1"
"2015","56","2","1"
"2016","23","1","0"
"2017","42","2","1"
"2018","60","2","1"
"2019","34","1","0"
"2020","30","2","0"
"2021","27","1","0"
"2022","22","1","1"
"2023","67","1","1"
"2024","71","1","0"
"2025","74","2","1"
"2026","79","2","1"
"2027","31","2","1"
"2028","76","2","1"
"2029","30","2","0"
"2030","79","1","0"
"2031","46","2","1"
"2032","32","2","0"
"2033","61","1","0"
"2034","68","1","0"
"2035","76","2","1"
"2036","39","1","0"
"2037","62","2","1"
"2038","55","1","1"
"2039","69","1","0"
"2040","42","1","0"
"2041","42","2","1"
"2042","61","1","1"
"2043","39","1","1"
"2044","53","2","1"
"2045","67","2","1"
"2046","36","2","1"
"2047","75","1","1"
"2048","71","1","1"
"2049","50","1","0"
"2050","75","1","1"
"2051","27","2","1"
"2052","66","1","0"
"2053","51","2","1"
"2054","35","2","1"
"2055","59","2","1"
"2056","51","1","0"
"2057","58","2","1"
"2058","58","2","1"
"2059","36","2","0"
"2060","42","2","1"
"2061","23","2","0"
"2062","27","1","0"
"2063","44","2","0"
"2064","61","1","1"
"2065","33","1","0"
"2066","80","2","1"
"2067","42","2","0"
"2068","66","2","1"
"2069","68","1","1"
"2070","60","2","1"
"2071","75","2","1"
"2072","57","1","0"
"2073","37","2","1"
"2074","55","2","0"
"2075","22","1","0"
"2076","45","1","0"
"2077","77","1","0"
"2078","53","2","1"
"2079","70","2","1"
"2080","54","2","1"
"2081","37","1","0"
"2082","63","1","0"
"2083","64","2","1"
"2084","53","2","1"
"2085","49","1","1"
"2086","66","2","1"
"2087","45","2","1"
"2088","65","2","1"
"2089","51","2","1"
"2090","40","2","1"
"2091","25","1","0"
"2092","44","1","0"
"2093","65","1","0"
"2094","52","2","1"
"2095","46","2","1"
"2096","51","2","1"
"2097","38","1","0"
"2098","74","1","0"
"2099","60","2","1"
"2100","55","2","1"
"2101","75","1","1"
"2102","73","2","1"
"2103","57","1","0"
"2104","48","2","0"
"2105","45","2","1"
"2106","60","2","1"
"2107","25","2","1"
"2108","44","1","0"
"2109","64","2","1"
"2110","48","1","0"
"2111","28","1","1"
"2112","35","2","0"
"2113","69","1","0"
"2114","42","2","1"
"2115","42","2","1"
"2116","63","2","1"
"2117","51","2","1"
"2118","44","2","0"
"2119","45","2","1"
"2120","73","1","1"
"2121","32","2","1"
"2122","38","1","0"
"2123","71","2","1"
"2124","46","2","1"
"2125","53","2","1"
"2126","46","2","0"
"2127","51","1","1"
"2128","37","1","0"
"2129","71","1","1"
"2130","43","2","0"
"2131","44","1","0"
"2132","66","2","1"
"2133","63","2","1"
"2134","34","2","0"
"2135","78","2","1"
"2136","33","2","1"
"2137","29","2","1"
"2138","23","2","1"
"2139","65","2","1"
"2140","60","2","1"
"2141","24","2","0"
"2142","39","2","1"
"2143","43","2","0"
"2144","76","1","1"
"2145","54","1","0"
"2146","78","1","1"
"2147","32","1","0"
"2148","23","1","1"
"2149","58","1","0"
"2150","23","2","0"
"2151","37","2","0"
"2152","38","2","0"
"2153","57","2","1"
"2154","30","1","0"
"2155","77","1","0"
"2156","40","1","0"
"2157","64","1","1"
"2158","60","2","1"
"2159","29","1","0"
"2160","62","1","0"
"2161","25","1","0"
"2162","35","1","1"
"2163","80","2","1"
"2164","37","2","0"
"2165","40","2","0"
"2166","72","2","1"
"2167","40","2","0"
"2168","22","1","0"
"2169","27","2","0"
"2170","47","2","0"
"2171","75","2","1"
"2172","34","2","0"
"2173","44","1","0"
"2174","37","2","1"
"2175","32","1","0"
"2176","28","2","1"
"2177","25","1","1"
"2178","76","2","1"
"2179","48","2","0"
"2180","53","1","1"
"2181","38","2","0"
"2182","68","2","1"
"2183","29","2","1"
"2184","39","2","1"
"2185","27","2","1"
"2186","56","1","1"
"2187","61","1","1"
"2188","57","2","1"
"2189","21","2","0"
"2190","33","2","1"
"2191","78","2","1"
"2192","35","1","0"
"2193","36","2","0"
"2194","56","2","1"
"2195","35","1","0"
